Status,Internal ID,Language,Created At,Updated At,Location,Username,GET Variables,Referrer,Number of Saves,Weighted Score,Completion Time,IP Address,Invite Code,Invite Email,Invite Name,Collector,Select which of the five participant groups you belong to:,percent_fundemental_research_current,percent_Use-inspired_Research_current,percent_Applied_Research_current,changed_10yrs,percent_Fundamental_Research_past,percent_Use-inspired_Research_past,percent_Applied_Research_past,Main_reason_change_interest_related,Main_reason_change_Career_related,Main_reason_change_Funding_related,Main_reason_change_Socially_related,Main_reason_change_Other,Main_reason_change_Other_text,view_change_of_type,level_partnership_outside_academia,Level_partnership_outside_academia_change_10yrs,level_partnership_outside_academia_before_shift,Main_reason_level_partnership_change_Interest_related,Main_reason_level_partnership_change_Career_related,Main_reason_level_partnership_change_Socially_related,Main_reason_level_partnership_change_Funding_related,Main_reason_level_partnership_change_Other,Main_reason_level_partnership_change_Other_text,How do you view this change in the level of your research's partnerships with the for-profit or non-governmental sectors?,"Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Fundamental Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Use-inspired Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Applied Research (definition below)",2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Fundamental Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Use-inspired Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Applied Research (definition below)     ,2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),"Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2011-2015","Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2006-2010","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2011-2015","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2006-2010",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Internal/Institutional,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Government,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | For-profit sector (e.g. Industry),"Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Other (please specify type of source below),Other funding source type:,2006-2010 | Internal/Institutional,2006-2010 | Government,2006-2010 | For-profit sector (eg. industry),"2006-2010 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",2006-2010 | Other (please specify type of source below),Other funding source type:,"In general, do you think that grant success rates within each category of research have changed over the past ten years? | Fundamental Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Use-inspired Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Applied Research (definition below)","In your opinion, how important is fundamental research to the government in your country of work?","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Fundamental Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Use-inspired Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Applied Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [No Change Observed]",Comments:,Do you think the availability of research funding will change in your country of work in the next 5 years? | Fundamental Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Use-inspired Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Applied Research (definition below),Do you think changes in funding availability in your country of work will influence the likelihood of the next generation to pursue careers in research? | ,Comments:,What is your field of research?,In what year did you complete your PhD (if applicable)?,What is your country of work?,What is your gender?,Do you have any final comments?
Incomplete,70767011,English,6/27/16 20:09,6/27/16 20:09,,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,24,0:00:55,23.233.8.53,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,30%,30%,40%,Can't comment (new researcher),,,,,,,,,,,Strong partnership,Can't comment (new researcher),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,70767024,English,6/27/16 20:09,6/27/16 20:22,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2133,0:13:44,130.63.232.188,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,50%,50%,,No,,,,,,,,,,,Some partnership,Yes,Strong partnership,,,,1,,,Very negative,3-Jan,3-Jan,,,,3-Jan,100%,50%,,100%,50%,,Somewhat important,Quite important,Somewhat important,Somewhat important,,90%,10%,,,,,90%,10%,,,,Decreased,Decreased considerably,Decreased considerably,Somewhat important,,,,1,,Will increase slightly,Will increase considerably,Can't comment,Will increase slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1956,Canada,Male,"My field is space research. The Canadian Space Agency used to maintain university research at a high level but this has decreased to a very low level. The reason seems to be that the CSA now responds to requests for support from government departments, and do not support research on their own initiative.  "
Complete,70767048,English,6/27/16 20:09,6/27/16 20:17,Saskatchewan,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2141,0:07:34,128.233.5.8,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,0,0,0,0,0,50%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Mandatory,Not at all important,Quite important,Not very important,50%,50%,0%,0%,0%,,New researcher (no funding in these years),New researcher (no funding in these years),,New researcher (no funding in these years),New researcher (no funding in these years),,Decreased considerably,Increased,Increased considerably,Somewhat important,,,1,,,Will decrease considerably,Will increase slightly,Will increase considerably,Will decrease considerably,,Medicine and Life Science,2006,Canada,Male,"Currently, in Canada, basic research is a bad word. I applied for a microscope to study basic cell biology and they wanted me to come up with applications or spin-off companies. The CFI is putting too much into their requirement called 'benefits to Canadians'. Very short sited."
Complete,70767060,English,6/27/16 20:09,6/27/16 20:16,Alberta,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2145,0:06:53,142.66.93.167,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,40%,40%,20%,Can't comment (new researcher),,,,,,,,,,,Some partnership,Can't comment (new researcher),,,,,,,,,0,3-Jan,3-Jan,,,,,70%,,,,,Mandatory,,Mandatory,,0%,50%,50%,,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Increased,Increased,Somewhat important,,1,1,,,Will increase considerably,Will increase slightly,Will increase slightly,Will increase slightly,,Medicine and Life Science,2007,Canada,Male,"Given the role of government in funding in Canada (ie NSERC and the different funding avenues available through this body), there will always be shifts in the types of research deemed desirable and necessary.  "
Incomplete,70767068,English,6/27/16 20:09,6/27/16 20:17,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,1,80,0:07:35,129.97.124.196,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,70%,10%,20%,Yes,100%,0%,0%,1,1,1,,,,Neutral,Some partnership,Yes,Some partnership,,,,1,,,Slightly negative,3-Jan,0,0,0,0,0,70%,0%,20%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Not at all important,Not at all important,Not at all important,Not at all important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,70767110,English,6/27/16 20:10,6/27/16 20:10,Quebec,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,0,0:00:36,132.206.220.47,,,,,,,,,Can't comment (new researcher),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,70767134,English,6/27/16 20:10,6/27/16 20:16,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2175,0:05:52,129.100.40.83,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,80%,,20%,Yes,100%,0%,0%,1,,1,,,,Slightly positive,Some partnership,Yes,No partnership,1,,,1,,,Very positive,9-Jul,,3-Jan,9-Jul,,3-Jan,30%,,100%,30%,,100%,Quite important,Quite important,Quite important,Not very important,10%,70%,20%,,,,100%,,,,,,Decreased,,Increased,Somewhat important,,1,1,,,Will decrease slightly,Will increase slightly,Will increase slightly,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1987,Canada,Male,
Complete,70767217,English,6/27/16 20:11,6/27/16 20:16,Quebec,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2121,0:05:00,132.206.220.209,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,70%,20%,10%,No,,,,,,,,,,,No partnership,No,,,,,,,,,9-Jul,,,3-Jan,,,0%,,,80%,,,Very important,Not at all important,Quite important,Not at all important,10%,90%,,,,,10%,90%,,,,,Decreased considerably,Decreased,Increased,Somewhat important,,1,1,,,Will increase slightly,Will stay the same,Will stay the same,Will stay the same,We have already killed off a 10-year generation of new scientists because of under-funding.,Medicine and Life Science,1982,Canada,Male,
Complete,70767243,English,6/27/16 20:11,6/27/16 20:19,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2245,0:08:13,129.100.68.134,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,60%,30%,10%,Yes,50%,,50%,1,1,,,,,Slightly positive,Some partnership,Yes,Some partnership,,,,1,,,Neutral,6-Apr,3-Jan,6-Apr,6-Apr,0,0,90%,80%,100%,70%,70%,70%,Mandatory,Very important,Mandatory,Somewhat important,30%,60%,10%,0%,,,0%,90%,10%,0%,,,Stayed the same,Stayed the same,Increased considerably,Very important,,,1,,Harper years.  See what happens next,Will increase slightly,Will increase slightly,Will stay the same,Will stay the same,,Natural Science,2008,Canada,Female,
Complete,70767420,English,6/27/16 20:13,6/27/16 20:20,British Columbia,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2225,0:07:03,206.87.159.3,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,20%,40%,40%,Yes,30%,40%,30%,,,1,,,,Neutral,Some partnership,Yes,No partnership,,,1,1,,,Neutral,3-Jan,3-Jan,3-Jan,3-Jan,3-Jan,3-Jan,100%,50%,50%,100%,50%,No need for applications for this research type,Mandatory,Very important,Mandatory,Quite important,0%,70%,30%,0%,0%,,10%,90%,0%,0%,0%,,Decreased,Stayed the same,Increased,Somewhat important,,,1,,,Will increase slightly,Will stay the same,Will stay the same,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",2002,Canada,Male,
Incomplete,70767491,English,6/27/16 20:14,6/28/16 0:11,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,131,3:57:51,137.122.82.22,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,30%,50%,20%,Yes,40%,30%,30%,,1,1,1,,,Neutral,Strong partnership,Yes,Some partnership,,,,1,,,Neutral,3-Jan,3-Jan,6-Apr,3-Jan,3-Jan,3-Jan,50%,50%,80%,50%,50%,80%,Very important,Very important,Mandatory,Quite important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,70767494,English,6/27/16 20:14,6/27/16 20:27,Prince Edward Island,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2164,0:13:21,71.7.219.126,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,,,6-Apr,,,90%,,,100%,,,Mandatory,Quite important,Can't comment,Can't comment,0%,100%,,,,,10%,70%,20%,,,,Decreased considerably,Increased,Increased considerably,Not very important,,,1,,,Will stay the same,Will increase slightly,Will increase slightly,Will decrease considerably,"Decrease in funding greatly affect our ability to train the next generation, the resulting decrease in opportunity will definitely  affect the next generation. ",Medicine and Life Science,2003,Canada,Female,
Complete,70767501,English,6/27/16 20:14,6/27/16 20:24,British Columbia,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2194,0:08:33,142.58.121.221,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,80%,20%,,Yes,100%,,,1,1,,,,,Very positive,Some partnership,Yes,No partnership,1,1,,,,,Very positive,6-Apr,3-Jan,0,6-Apr,3-Jan,0,70%,100%,No need for applications for this research type,70%,100%,,Quite important,Quite important,Quite important,Quite important,20%,80%,,,,,,100%,,,,,Decreased,Increased,Increased,Somewhat important,,1,1,,,Will stay the same,Will increase slightly,Will increase slightly,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",1996,Canada,Male,
Complete,70767600,English,6/27/16 20:15,6/27/16 20:45,British Columbia,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2188,0:29:58,142.103.229.20,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,10%,90%,0%,Yes,20%,50%,30%,1,,1,,,,Slightly negative,No partnership,Yes,Some partnership,,,,1,,,Slightly negative,0,3-Jan,3-Jan,0,6-Apr,3-Jan,No need for applications for this research type,30%,100%,50%,50%,50%,Very important,Quite important,Quite important,Somewhat important,0%,90%,10%,0%,,,10%,80%,0%,,,,Decreased,Decreased,Increased considerably,Somewhat important,,,1,,,Will stay the same,Will stay the same,Will stay the same,Will decrease slightly,,Natural Science,1984,Canada,Male,"More important than the balance of funding (i.e. between fundamental and applied) is the general loss of funding for any kind of research, in combination with increased competition.  There are fewer venues/sources to which one can apply for significant funding of any sort."
Complete,70767819,English,6/27/16 20:17,6/27/16 21:16,British Columbia,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2146,0:34:59,137.82.107.25,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,50%,50%,,No,,,,,,,,,,,Exclusive partnership,Yes,Exclusive partnership,,,,1,,,Very positive,,3-Jan,,,3-Jan,,,100%,,,100%,,Mandatory,Mandatory,Mandatory,Mandatory,0%,50%,50%,,,,,50%,50%,,,,,Decreased considerably,,Somewhat important,,1,,,"Frankly, I find the whole discussion of applied versus fundamental (and now also use driven) misconstrued. What matters is that we get funding to carry out research without bickering about what is applied or not as long as we   - work on the right questions; - are aware of our responsibility to conduct research that benefits society somehow in the vaguest sense. Insisting on the right of carrying out complete blue sky research without any form of justification is no longer of these times and reeks of an unhealthy sense of entitlement.",Will decrease considerably,Will decrease considerably,Will decrease considerably,,"I am afraid that the amount of red taping is only going to increase. In addition, the inability and unwillingness of the scientific community to justify their research is not helping. Again, making a distinction between pure and applied science is futile. We need to look at the quality of research and support areas of strength -- i.e., we need to make choices rather than spreading stuff around. This also means that we need to communicate better how our research benefits society. While I understand that that is easier said than done in certain research areas it is our ultimate responsibility to do so or to at least make an attempt. To just negate that responsibility under the pretence  of pure research is ill conceived and frankly disrespectful to researchers who are pushing the envelope on research that happen to have an application. This leads to a downward spiral in a funding climate (ad societal climate) in which the community should embrace their responsibility to justify their research funding in the context of good science and some down the road perhaps remote but arguable ""application"".  Phrased differently (the website forced me to rewrite)  Making a distinction between pure and applied research is futile. We as a community have a responsibility to explain why what we do is important. While In understand it is easier for certain research areas than others to justify funding, complete refusal to commit to this responsibility under the pretense of ""pure"" research is not only disrespectful to researchers that are making this effort it also sends a wrong message to society as a whole. If we can not meet the bar of relating our work to some ""application"" however remote, we do not have the right to ask society to support us. Having said this research does of course need to meet a high standard excluding exercises in commercialization by ""researchers"" that do not even know what it takes to carry out a research program of international standard.","Physical Science (eg. math, physics, chemistry, computer science)",1997,Canada,Male,"While I appreciate your efforts to bring issues related to research funding to society's attention, I am afraid the effort is futile if one continues to insist on making a distinction between ""pure"" and ""applied"" research. There are numerous examples where an ""applied"" question leads to lots of great ""pure"" research and it strikes me as dogmatic to insist on this old turf war separation between ""pure"" and ""applied"" research. Instead, we should have a discussion on how to conduct transformative research and how to meet our obligations to explain what we do to society as a whole. Classifying things as pure versus applied versus use-inspired from a ivory tower is not helpful and from my perspective backwards instead of forward looking. I am sorry to be so critical but this must be said."
Complete,70767866,English,6/27/16 20:17,6/27/16 20:20,Manitoba,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2116,0:02:50,130.179.244.45,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,100%,0%,0%,Can't comment (new researcher),,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,6-Apr,0,0,,,,100%,No need for applications for this research type,No need for applications for this research type,,,,Not at all important,Can't comment,Not at all important,Can't comment,50%,50%,0%,0%,0%,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased considerably,Stayed the same,Increased considerably,Somewhat important,,,1,,,Will increase considerably,Will stay the same,Will stay the same,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",2010,,Male,
Complete,70768019,English,6/27/16 20:19,6/27/16 20:25,Alberta,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2150,0:05:55,136.159.234.142,,,,,"Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future",40%,30%,30%,Can't comment (new researcher),,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,,3-Jan,3-Jan,,,,,80%,80%,,,,Mandatory,,Can't comment,,,100%,,,,,,,,,,,Decreased considerably,Decreased considerably,Decreased considerably,Very important,,1,1,,,Can't comment,Will increase slightly,Will increase slightly,Will decrease considerably,,Medicine and Life Science,2014,Canada,Male,
Complete,70768022,English,6/27/16 20:19,6/27/16 20:25,France,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,176,0:05:44,86.209.138.254,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,50%,0%,50%,Yes,80%,,20%,1,,,,,,Very positive,Strong partnership,Yes,No partnership,1,,,,,,Very positive,9-Jul,0,6-Apr,6-Apr,,6-Apr,80%,,20%,80%,,20%,Mandatory,Mandatory,Mandatory,Mandatory,10%,80%,10%,,,,0%,80%,10%,,,,Decreased considerably,,Stayed the same,Not very important,,,1,,,Will decrease considerably,,Will stay the same,Will decrease considerably,,"Physical Science (eg. math, physics, chemistry, computer science)",,Canada,Male,Far too much time spent on writing grant applications.
Complete,70768045,English,6/27/16 20:19,6/27/16 20:36,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2211,0:17:23,184.151.63.226,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,50%,30%,20%,Yes,40%,40%,20%,1,,,,,,Very positive,Some partnership,Yes,Strong partnership,1,,,,,,Very positive,3-Jan,3-Jan,3-Jan,3-Jan,6-Apr,3-Jan,50%,70%,80%,50%,80%,90%,Somewhat important,Mandatory,Somewhat important,Mandatory,20%,60%,20%,0%,,,20%,60%,20%,New researcher (no funding in these years),,,Decreased,Stayed the same,Increased,Somewhat important,,1,1,,,Will increase slightly,Will stay the same,Will stay the same,Will decrease slightly,,Natural Science,1994,Canada,Male,"Hopefully availability of funds for basic research improves in Canada. Many of the most highly funded researchers at my institution tend to have very applied programs. In fact, I consider much of it technology transfer (e.g. efficacy trials for herbicides) as compared to hypothesis-driven research.  Another issue to examine is the proportion of funds made available to industry (e.g. Growing Forward funds). In one instance I wrote a letter of support for an industry contact, who subsequently received $300,000 to improve their commercial operation in the context of research. In retrospect, I doubt it was really research that was performed. "
Complete,70768237,English,6/27/16 20:20,6/27/16 20:26,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2133,0:05:39,129.100.253.77,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,50%,,,50%,,,Somewhat important,Somewhat important,Can't comment,Can't comment,10%,90%,,,,,,100%,,,,,Decreased,Increased,Increased,Very important,,1,1,,,Will stay the same,Will increase slightly,Will increase slightly,Will stay the same,,Medicine and Life Science,1987,Canada,Male,
Complete,70768350,English,6/27/16 20:20,6/27/16 20:31,Alberta,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2209,0:10:24,136.159.49.122,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,60%,0%,40%,Yes,80%,0%,20%,1,,1,,,,Slightly positive,Some partnership,Yes,Some partnership,1,,,1,,,Slightly positive,3-Jan,0,3-Jan,3-Jan,,0,100%,No need for applications for this research type,100%,100%,No need for applications for this research type,No need for applications for this research type,Somewhat important,Somewhat important,Somewhat important,Not very important,0%,80%,20%,0%,0%,,0%,60%,40%,0%,0%,,Decreased,Can't comment,Increased,Somewhat important,,,1,,,Will decrease slightly,Can't comment,Will increase slightly,Will decrease slightly,,Natural Science,2001,Canada,Female,
Complete,70768946,English,6/27/16 20:22,6/27/16 20:27,Alberta,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2133,0:04:38,129.128.207.202,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,100%,,,30%,,,Can't comment,,Can't comment,,,100%,,,,,40%,60%,,,,,Can't comment,,,Not very important,,,1,,,Will decrease slightly,,,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",2006,Canada,Male,
Complete,70769510,English,6/27/16 20:24,6/27/16 20:31,Alberta,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2197,0:06:05,136.159.219.164,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,40%,60%,0%,Yes,80%,20%,0%,1,,,1,,,Very positive,No partnership,No,,,,,,,,,3-Jan,3-Jan,0,3-Jan,3-Jan,0,50%,60%,No need for applications for this research type,70%,60%,No need for applications for this research type,Not at all important,Not at all important,Somewhat important,Not very important,80%,10%,0%,10%,0%,,90%,0%,0%,10%,0%,,Decreased considerably,Increased,Can't comment,Very important,,1,1,,,Will stay the same,Will increase slightly,Will increase slightly,Will increase considerably,,Natural Science,2001,Canada,Male,
Complete,70769709,English,6/27/16 20:27,6/27/16 20:30,British Columbia,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,163,0:03:05,142.104.207.154,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,70%,30%,0%,No,,,,,,,,,,,No partnership,Yes,Some partnership,1,,,,,,Neutral,6-Apr,,,6-Apr,,,90%,,,80%,,,Quite important,Somewhat important,Not very important,Not very important,0%,100%,0%,0%,0%,,New researcher (no funding in these years),100%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased considerably,Decreased,Can't comment,Somewhat important,1,1,1,,,Will increase slightly,Can't comment,Can't comment,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",,Canada,Male,
Complete,70769716,English,6/27/16 20:27,6/27/16 20:32,Quebec,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2149,0:05:08,132.203.6.62,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,80%,,10%,Yes,70%,,30%,1,1,1,,,,Slightly positive,Some partnership,No,,,,,,,,,6-Apr,0,3-Jan,6-Apr,,3-Jan,70%,,50%,70%,,30%,Very important,Somewhat important,Quite important,Somewhat important,10%,90%,,,,,10%,80%,10%,,,,Decreased,,Increased,Very important,,,1,,,Will increase slightly,,Will increase slightly,Will stay the same,,Natural Science,2003,,Male,
Incomplete,70769891,English,6/27/16 20:29,6/27/16 20:32,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,48,0:03:13,134.117.63.181,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,50%,,50%,Yes,50%,,50%,1,,1,,,,Neutral,Some partnership,Yes,Strong partnership,1,,,1,,,Slightly negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,70770359,English,6/27/16 20:34,6/27/16 20:34,Ontario,,,http://m.facebook.com,,0,,99.241.205.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,70770514,English,6/27/16 20:35,6/27/16 20:36,,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,16,0:00:54,107.179.229.67,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,90%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,70770589,English,6/27/16 20:35,6/27/16 20:39,Alberta,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,1,61,0:03:59,136.159.49.117,,,,,"Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future",30%,60%,10%,Yes,20%,70%,10%,1,,,,,,Slightly positive,No partnership,Can't comment (new researcher),,,,,,,,,3-Jan,6-Apr,3-Jan,3-Jan,3-Jan,0,20%,10%,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,70770758,English,6/27/16 20:36,6/27/16 20:45,United Kingdom,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2155,0:09:56,149.12.2.41,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,20%,10%,70%,No,,,,,,,,,,,Some partnership,No,,,,,,,,,3-Jan,,6-Apr,3-Jan,,3-Jan,100%,,80%,100%,,80%,Very important,Very important,Quite important,Quite important,,100%,,,,,100%,,,,,,Decreased,,Decreased,Not very important,,,1,,,Will increase slightly,,Will stay the same,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1988,Canada,Female,one of the questions about whether working with for profit company was mandatory or not could not be answered since some grants are mandatory and others are not.
Complete,70770877,English,6/27/16 20:36,6/27/16 20:46,Ontario,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2236,0:09:53,99.240.205.165,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,10%,30%,60%,Yes,20%,40%,40%,1,,1,,,,Slightly positive,Strong partnership,Yes,Some partnership,,,,,1,Improved reputation for performing high-quality research,Very positive,3-Jan,3-Jan,3-Jan,3-Jan,3-Jan,3-Jan,100%,100%,100%,100%,100%,100%,Quite important,Quite important,Quite important,Somewhat important,0%,30%,70%,,,,New researcher (no funding in these years),50%,50%,,,,Decreased,Decreased,Increased,Somewhat important,,,1,,,Will increase slightly,Will increase slightly,Will stay the same,Will stay the same,,Engineering,1997,Canada,Male,
Complete,70770892,English,6/27/16 20:36,6/27/16 20:43,British Columbia,,,https://t.co/8nUHHfgUaV,,2249,0:06:45,206.87.181.54,,,,,"Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future",10%,60%,30%,Yes,20%,60%,20%,1,1,,1,,,Very positive,Strong partnership,Yes,Some partnership,1,1,1,1,,,Very positive,3-Jan,6-Apr,3-Jan,6-Apr,6-Apr,3-Jan,50%,70%,50%,20%,50%,0%,Quite important,Somewhat important,Quite important,Can't comment,0%,50%,0%,50%,,,10%,70%,0%,20%,0%,,Can't comment,Can't comment,Can't comment,Not very important,,,1,,The Harper years in Canada put fundamental research on life support. ,Will increase slightly,Will increase slightly,Will increase considerably,Will stay the same,,Medicine and Life Science,2014,Canada,Female,
