Status,Internal ID,Language,Created At,Updated At,Location,Username,GET Variables,Number of Saves,Weighted Score,Completion Time,Invite Code,Invite Email,Invite Name,Collector,Select which of the five participant groups you belong to:,What percent of your current research falls under the following categories?Total should equal 100% | Fundamental Research (definition below),What percent of your current research falls under the following categories?Total should equal 100% | Use-inspired Research (definition below),What percent of your current research falls under the following categories?Total should equal 100% | Applied Research (definition below),Have these proportions changed over the past 10 years?,What percent of your pastÊresearch program falls into each of these categories?Total should equal 100% | Fundamental Research (definition below),What percent of your pastÊresearch program falls into each of these categories?Total should equal 100% | Use-inspired Research (definition below),What percent of your pastÊresearch program falls into each of these categories?Total should equal 100% | Applied Research (definition below),What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Interest-related],What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Career-related],What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Funding-related],What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Socially-related],"What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Other, please specify...]","What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Other, please specify...] [text]",How do you view this change in the type of the research that you conduct/supervise?,Please indicate the level of partnership that your research currently has outside of academia (e.g. with the for-profit sector or non-governmental sector):,Has the level of partnership that your research has outside of academia (e.g. with the for-profit sector or non-governmental sector) changed over the past ten years?,Please indicate the level of partnership that your research had with the for-profit or non-governmental sectors  before this shift:,What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Interest-related],What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Career-related],What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Socially-related],What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Funding-related],"What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Other, please specify...]","What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Other, please specify...] [text]",How do you view this change in the level of your research's partnerships with the for-profit or non-governmental sectors?,"Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Fundamental Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Use-inspired Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Applied Research (definition below)",2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Fundamental Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Use-inspired Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Applied Research (definition below)     ,2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),"Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2011-2015","Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2006-2010","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2011-2015","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2006-2010",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Internal/Institutional,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Government,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | For-profit sector (e.g. Industry),"Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Other (please specify type of source below),Other funding source type:,2006-2010 | Internal/Institutional,2006-2010 | Government,2006-2010 | For-profit sector (eg. industry),"2006-2010 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",2006-2010 | Other (please specify type of source below),Other funding source type:,"In general, do you think that grant success rates within each category of research have changed over the past ten years? | Fundamental Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Use-inspired Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Applied Research (definition below)","In your opinion, how important is fundamental research to the government in your country of work?","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Fundamental Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Use-inspired Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Applied Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [No Change Observed]",Comments:,Do you think the availability of research funding will change in your country of work in the next 5 years? | Fundamental Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Use-inspired Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Applied Research (definition below),Do you think changes in funding availability in your country of work will influence the likelihood of the next generation to pursue careers in research? | ,Comments:,What is your field of research?,In what year did you complete your PhD (if applicable)?,What is your country of work?,What is your gender?,Do you have any final comments?
Complete,71342585,English,7/4/16 19:46,7/4/16 19:55,,,,,2182,0:08:12,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,80%,20%,0%,Yes,100%,0%,0%,1,,1,,,,Very positive,No partnership,No,,,,,,,,,9-Jul,0,0,3-Jan,0,0,30%,No need for applications for this research type,No need for applications for this research type,50%,No need for applications for this research type,No need for applications for this research type,Somewhat important,Somewhat important,Somewhat important,Somewhat important,20%,70%,0%,10%,0%,,50%,50%,New researcher (no funding in these years),0%,0%,,Decreased considerably,Can't comment,Can't comment,Very important,,,1,,,Will increase considerably,Will decrease slightly,Will decrease slightly,Will increase slightly,,Medicine and Life Science,2004,Canada,Male,
Incomplete,71347742,English,7/4/16 21:04,7/4/16 21:05,Ontario,,,,2,0:00:28,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71349894,English,7/4/16 21:46,7/4/16 21:54,Australia,,,,2142,0:08:08,,,,,Non-academic researcher conducting or managing research in industry or government with >10 years of experience,0%,20%,80%,No,,,,,,,,,,,Strong partnership,Yes,Exclusive partnership,1,,,,,,Very positive,0,0,0,0,0,0,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Can't comment,Can't comment,Can't comment,Can't comment,,,100%,,,,,,100%,,,,Can't comment,Can't comment,Can't comment,Somewhat important,,1,1,,,Will decrease slightly,Will increase slightly,Will increase considerably,Will stay the same,,Engineering,1999,Australia,Male,"I'm a former industry researcher who has recently moved into Academia. I have answered the questions on this survey from the perspective of my time in the industry. Note that all funding for my industry research came from the company I worked for, hence I have never applied for an external grant."
Complete,71350959,English,7/4/16 22:07,7/4/16 22:36,Ontario,,,,2154,0:27:39,,,,,Senior academic researcher with >10 years of experience applying for research grants,0%,100%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,No need for applications for this research type,0%,No need for applications for this research type,No need for applications for this research type,100%,No need for applications for this research type,Mandatory,Very important,Mandatory,Quite important,30%,60%,0%,0%,0%,,New researcher (no funding in these years),100%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased considerably,Decreased considerably,Increased considerably,Can't comment,,,1,,"There's been a recent change of government.  Fundamental research was either not very important or not at all important to the previous government.  I am hopeful that it is more important to the present one, but that is not yet certain.  ",Will increase slightly,Can't comment,Will stay the same,Can't comment,"One of the most significant changes in research funding over the last ten years has been diversion of funding from graduate-student scholarships to grants for applied research.  Whether or not the next generation pursues careers in research in my country will likely depend on the restoration of direct scholarship funding.  Without it, there is no compelling reason for top students to stay here.  ",Engineering,1991,Canada,Male,"Without strong action on the part of governments, it may be too late to reverse the strong tendency to favour applied research carried out in ostensible partnership with industry.  In Canada, those on grant selection committees have historically played a significant role in selecting their successors, so their biases are entrenched.    Indeed, an emphasis on evaluation of research through bibliometrics and industrial partnerships seems to have extended not only to granting agencies -- and certainly to universities -- but even to other ostensibly scholarly bodies such as the Royal Society of Canada.   "
Complete,71352363,English,7/4/16 22:41,7/4/16 22:50,Quebec,,,,2178,0:09:22,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,20%,20%,60%,Can't comment (new researcher),,,,,,,,,,,Strong partnership,Can't comment (new researcher),,,,,,,,,0,3-Jan,9-Jul,0,0,0,0%,60%,100%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Mandatory,Can't comment,Mandatory,Can't comment,10%,30%,60%,,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased considerably,Decreased,Increased considerably,Very important,,,1,,,Will stay the same,Will stay the same,Will stay the same,Will decrease slightly,,Engineering,2013,Canada,Male,"I think there are big conflict of interest for research in partnership with the industry. The funded researchers are the one with contacts in the industry, not the best researchers. Businesses who know researchers can exploit the funding system, even if the researchers are not really qualified to do the work. This funding structure also prevent the creation of startup. It is a ""chicken and the egg"" kind of problem, where you can't find money to support a good idea except if you have a company willing to commercialize it. Good idea should be supported and that will lead to new companies. "
Complete,71362626,English,7/5/16 3:23,7/5/16 3:29,Austria,,,,2201,0:06:18,,,,,Senior academic researcher with >10 years of experience applying for research grants,30%,40%,30%,No,,,,,,,,,,,Strong partnership,No,,,,,,,,,3-Jan,3-Jan,3-Jan,3-Jan,6-Apr,6-Apr,100%,100%,100%,60%,80%,60%,Very important,Very important,Quite important,Somewhat important,20%,70%,10%,,,,20%,60%,10%,,,,Decreased,Stayed the same,Increased,Very important,,1,,,,Will increase slightly,Will increase slightly,Will increase considerably,Will decrease slightly,"Ability of next generation of mathematical scientists to stay in pure science will continue to be very diminished in Canada, but this is not as much a consequence of research funding as of changes in the way post secondary education is being run.  ","Physical Science (eg. math, physics, chemistry, computer science)",1995,Canada,Male,
Complete,71380514,English,7/5/16 11:24,7/5/16 11:33,France,,,,2204,0:09:12,,,,,Senior academic researcher with >10 years of experience applying for research grants,70%,30%,0%,Yes,100%,0%,0%,1,,1,1,,,Slightly positive,Some partnership,Yes,No partnership,,,1,,,,Slightly positive,3-Jan,3-Jan,0,3-Jan,0,0,80%,80%,No need for applications for this research type,80%,80%,No need for applications for this research type,Somewhat important,Somewhat important,Quite important,Somewhat important,10%,90%,,,,,10%,90%,,,,,Decreased considerably,Increased,Increased considerably,Not very important,,,1,,,Will increase slightly,Will stay the same,Will stay the same,Can't comment,,Natural Science,2001,Canada,Male,
Incomplete,71382562,English,7/5/16 12:00,7/5/16 12:00,New Brunswick,,,,2,0:00:32,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,71383206,English,7/5/16 12:09,7/5/16 12:12,Ontario,,,,78,0:03:14,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,20%,,80%,Can't comment (new researcher),,,,,,,,,,,Some partnership,Can't comment (new researcher),,,,,,,,,3-Jan,,6-Apr,,,,50%,,100%,,,,Quite important,,Quite important,,,100%,,,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,,,,Very important,,1,1,,,,,,,,,,,,
Complete,71385634,English,7/5/16 12:45,7/5/16 12:52,Ontario,,,,2203,0:06:49,,,,,Senior academic researcher with >10 years of experience applying for research grants,60%,30%,10%,No,,,,,,,,,,,Strong partnership,No,,,,,,,,,6-Apr,3-Jan,3-Jan,6-Apr,3-Jan,3-Jan,70%,100%,100%,70%,100%,100%,Very important,Very important,Quite important,Quite important,30%,60%,,10%,,,30%,60%,,10%,,,Decreased,Stayed the same,Stayed the same,Somewhat important,,,1,,,Will decrease slightly,Will stay the same,Will stay the same,Will decrease slightly,,Medicine and Life Science,1995,Canada,Male,
Incomplete,71390461,English,7/5/16 13:47,7/5/16 13:49,Israel,,,,43,0:01:38,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,50%,,,50%,,,Somewhat important,Somewhat important,Not very important,Not very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71390552,English,7/5/16 13:48,7/5/16 14:03,New York,,,,2221,0:15:03,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,50%,30%,No,,,,,,,,,,,Some partnership,No,,,,,,,,,6-Apr,,3-Jan,6-Apr,,,80%,,70%,70%,,,Somewhat important,Somewhat important,Not at all important,Not at all important,10%,60%,,30%,,,10%,90%,,,,,Increased,,,Not very important,,,,,"The question: ""In your opinion, how important is fundamental research to the government in your country of work?"" can be interpreted in two distinct ways: ""what importance does your government assign to fundamental research"" OR ""how much importance SHOULD your government assign to fundamental research"". I responded to the question using the former interpretation. My response to the latter interpretation is ""very important"".",Can't comment,Can't comment,Can't comment,Can't comment,,Social Science / Humanities,2003,Israel,,
Complete,71390621,English,7/5/16 13:49,7/5/16 13:56,Israel,,,,2162,0:06:41,,,,,Senior academic researcher with >10 years of experience applying for research grants,80%,0%,20%,No,,,,,,,,,,,No partnership,No,,,,,,,,,9-Jul,,3-Jan,9-Jul,,3-Jan,30%,,10%,30%,,0%,Somewhat important,Somewhat important,Not at all important,Not at all important,10%,80%,,10%,,,,,,,,,Stayed the same,Can't comment,Increased,Not at all important,,,,1,,,,,Will decrease slightly,,Medicine and Life Science,1985,Israel,Female,
Complete,71390641,English,7/5/16 13:49,7/5/16 14:07,Israel,,,,219,0:17:37,,,,,Senior academic researcher with >10 years of experience applying for research grants,70%,30%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,3-Jan,0,3-Jan,3-Jan,0,50%,50%,No need for applications for this research type,50%,50%,No need for applications for this research type,Quite important,Very important,Somewhat important,Somewhat important,10%,90%,0%,0%,0%,,10%,90%,0%,0%,,,Decreased,Decreased,Increased,Not very important,,,1,,,Will decrease considerably,Will decrease slightly,Will increase considerably,Will decrease considerably,,Medicine and Life Science,,Israel,Female,"Not only the number of grants in fundamental sciences is decreasing, also is the amount of money per grant. Conversely is the situation in applied sciences"
Incomplete,71390669,English,7/5/16 13:50,7/5/16 13:50,Israel,,,,19,0:00:43,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,71390699,English,7/5/16 13:50,7/5/16 13:50,Israel,,,,2,0:00:19,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71390726,English,7/5/16 13:51,7/5/16 14:00,Israel,,,,2216,0:09:17,,,,,Senior academic researcher with >10 years of experience applying for research grants,50%,,50%,Yes,60%,,50%,1,,,,,,Neutral,No partnership,No,,,,,,,,,6-Apr,,6-Apr,9-Jul,,6-Apr,40%,,60%,50%,,50%,Very important,Very important,Can't comment,Can't comment,0%,50%,0%,50%,0%,,50%,,New researcher (no funding in these years),50%,New researcher (no funding in these years),,Decreased,Can't comment,Increased,Not very important,,,1,,,Will decrease considerably,Can't comment,Will increase slightly,Will decrease considerably,,"Physical Science (eg. math, physics, chemistry, computer science)",1972,Israel,Male,
Incomplete,71390791,English,7/5/16 13:51,7/5/16 13:51,Israel,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71391000,English,7/5/16 13:54,7/5/16 14:04,Israel,,,,2216,0:09:33,,,,,Senior academic researcher with >10 years of experience applying for research grants,90%,10%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,13-15,3-Jan,0,13-15,3-Jan,0,20%,0%,No need for applications for this research type,20%,0%,No need for applications for this research type,Not at all important,Not at all important,Can't comment,Can't comment,0%,50%,0%,50%,0%,,New researcher (no funding in these years),50%,New researcher (no funding in these years),50%,New researcher (no funding in these years),,Decreased,Decreased,Increased,Somewhat important,,1,,,,Will stay the same,Will stay the same,Will increase slightly,Will increase considerably,I believe that in my country there is strong tendency to include applied research in the proposals to increase the success rates. The next generation of scientists is already aware of this trend.,Natural Science,2001,Israel,Male,
Incomplete,71391013,English,7/5/16 13:54,7/5/16 13:54,Israel,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71391180,English,7/5/16 13:56,7/5/16 14:04,Israel,,,,226,0:07:59,,,,,Senior academic researcher with >10 years of experience applying for research grants,90%,,,Yes,,,50%,,,,,1,Basic science has the real answers for future technology ,Very positive,,Yes,Some partnership,,,,1,,,Neutral,9-Jul,3-Jan,,,6-Apr,,50%,50%,,50%,50%,,,Quite important,Somewhat important,Somewhat important,,80%,20%,,,,,50%,50%,,,,Increased,Increased,,Very important,1,1,,,,Will stay the same,Will stay the same,Will stay the same,Will stay the same,,Engineering,,Israel,Male,
Complete,71391182,English,7/5/16 13:56,7/5/16 14:00,Israel,,,,131,0:03:29,,,,,Senior academic researcher with >10 years of experience applying for research grants,80%,,,Yes,90%,,,,,1,,,,Neutral,Strong partnership,Yes,Strong partnership,,,,1,,,Neutral,12-Oct,,,9-Jul,,,90%,,,80%,,,,Can't comment,,Quite important,80%,,,,,,90%,,,,,,Increased considerably,,,Very important,1,,,,,Will increase considerably,,,Will increase considerably,,"Physical Science (eg. math, physics, chemistry, computer science)",,Antarctica,Other,
Incomplete,71391348,English,7/5/16 13:59,7/5/16 13:59,Israel,,,,1,0:00:14,,,,,Senior academic researcher with >10 years of experience applying for research grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,71391534,English,7/5/16 14:01,7/5/16 14:03,Israel,,,,1,0:01:22,,,,,Senior academic researcher with >10 years of experience applying for research grants,,100%,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71391740,English,7/5/16 14:04,7/5/16 15:19,,,,,2250,1:15:30,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,70%,30%,0%,Yes,90%,10%,0%,1,1,,1,,,Neutral,No partnership,No,,,,,,,,,13-15,0,0,0,0,0,20%,0%,0%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Quite important,Can't comment,Not at all important,Can't comment,10%,80%,,10%,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Can't comment,Can't comment,Can't comment,Very important,,,,1,,Can't comment,Can't comment,Can't comment,Can't comment,,Social Science / Humanities,2010,Israel,Male,
Complete,71391743,English,7/5/16 14:04,7/5/16 14:10,Israel,,,,2232,0:06:36,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,70%,30%,0%,Can't comment (new researcher),,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,12-Oct,0,0,6-Apr,0,0,50%,No need for applications for this research type,No need for applications for this research type,50%,No need for applications for this research type,No need for applications for this research type,Very important,Very important,Not at all important,Not at all important,,50%,50%,,,,,100%,,,,,Can't comment,Can't comment,Can't comment,Somewhat important,,,1,,,Can't comment,Can't comment,Can't comment,Will increase considerably,,Medicine and Life Science,2007,Israel,Female,
Incomplete,71392689,English,7/5/16 14:15,7/5/16 14:29,Israel,,,,22,0:00:41,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,100%,50%,0%,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71392838,English,7/5/16 14:16,7/5/16 14:22,Israel,,,,2161,0:05:41,,,,,,100%,,,No,,,,,,,,,,,Some partnership,No,,,,,,,,,,,,3-Jan,,,30%,,,30%,,,,Somewhat important,Somewhat important,Somewhat important,30%,30%,30%,30%,30%,"COLLABORATION WITH"" RICH LABS""",30%,30%,30%,,30%,"COLLABORATION WITH"" RICH LABS""",Decreased,Decreased,Decreased,Not very important,1,,,,,Will decrease considerably,Will decrease considerably,Will decrease considerably,Will decrease considerably,,Medicine and Life Science,1980,Israel,Male,
Incomplete,71392850,English,7/5/16 14:16,7/5/16 14:16,Israel,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,71392929,English,7/5/16 14:17,7/5/16 14:19,Israel,,,,74,0:01:56,,,,,Non-academic researcher conducting or managing research in industry or government with >10 years of experience,10%,0%,90%,Yes,60%,0%,40%,1,1,,,,,Slightly negative,No partnership,Yes,Exclusive partnership,,1,,1,,,Very negative,0,0,3-Jan,3-Jan,0,0,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,71393100,English,7/5/16 14:19,7/5/16 15:08,Israel,,,,2237,0:47:42,,,,,Senior academic researcher with >10 years of experience applying for research grants,30%,30%,40%,No,,,,,,,,,,,Some partnership,No,,,,,,,,,6-Apr,6-Apr,6-Apr,6-Apr,6-Apr,6-Apr,50%,50%,50%,50%,50%,50%,Quite important,Quite important,Somewhat important,Somewhat important,0%,50%,0%,50%,,,,40%,,40%,,,Stayed the same,Stayed the same,Stayed the same,Somewhat important,,,,1,,Will stay the same,Will stay the same,Will stay the same,Will decrease slightly,,Engineering,1999,Israel,Male,"1. I think Israel (the country I work in) has enjoyed the advantage of high quality of human resources engaged in research, whose reasons are mainly historical. I also believe the level of funding is not decreasing. However, the policy of insufficient investments in research-based education and educational infrastructure and increasing lean towards ""high education for everyone"", e.g., colleges with easy entry and limited or no research programs, will have a negative impact on future academic research.  2. I believe that research community may be following now a self-destructive path, making an irreversible damage to itself and future support. The current ways to evaluate research performance and outcomes, in which quantity is preferred over quality, superficial selling points and buzz words over physical insights, and wishful thinking  over reasonable doubts and criticism, is the largest risk to future research support. It is undermining the credibility and value of research in the eyes of general public and academic community itself. Unless this global trend is reversed, the price will be paid by the future generations.    "
Complete,71393139,English,7/5/16 14:20,7/5/16 14:45,Israel,,,,2212,0:11:51,,,,,Non-academic researcher conducting or managing research in industry or government with >10 years of experience,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,100%,,,50%,,,Can't comment,Can't comment,Quite important,Quite important,,,,100%,,,,,,100%,,,Can't comment,,,Can't comment,,,,,,Can't comment,Can't comment,Can't comment,Can't comment,,Engineering,1999,Israel,Male,
Complete,71393157,English,7/5/16 14:20,7/5/16 14:31,Israel,,,,2182,0:10:41,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,12-Oct,,,6-Apr,,,90%,,,90%,,,Somewhat important,Somewhat important,Can't comment,Can't comment,,100%,,,,,,100%,,,,,Stayed the same,,,Somewhat important,,,,1,,Will stay the same,,,Will stay the same,,Interdisciplinary Science,1986,Israel,Male,
Complete,71393171,English,7/5/16 14:20,7/5/16 14:38,Israel,,,,2172,0:15:47,,,,,Senior academic researcher with >10 years of experience applying for research grants,50%,50%,,No,,,,,,,,,,,Some partnership,No,,,,,,,,,6-Apr,3-Jan,,6-Apr,3-Jan,,30%,No need for applications for this research type,,40%,No need for applications for this research type,,Quite important,Quite important,Not very important,Not very important,10%,40%,,50%,,,10%,50%,,40%,,,Stayed the same,Increased,Increased,Somewhat important,,,1,,,Will decrease slightly,Will stay the same,Will increase considerably,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1973,Israel,Male,
Complete,71393240,English,7/5/16 14:22,7/5/16 14:32,Israel,,,,2235,0:09:42,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,100%,0%,0%,Yes,90%,0%,10%,1,,,,,,Neutral,No partnership,No,,,,,,,,,13-15,3-Jan,3-Jan,9-Jul,0,0,30%,,30%,20%,,No need for applications for this research type,Quite important,Quite important,Somewhat important,Somewhat important,10%,90%,0%,0%,0%,,50%,50%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Increased,Increased,Very important,,,1,,,Will stay the same,Will stay the same,Will stay the same,Will decrease slightly,,Natural Science,2005,Israel,Female,
Complete,71393298,English,7/5/16 14:22,7/5/16 14:43,Israel,,,,2172,0:20:55,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,,,6-Apr,,,50%,,,50%,,,Not at all important,Not at all important,Not at all important,Not at all important,20%,80%,,,,,20%,80%,,,,,Stayed the same,,,Somewhat important,,,1,,,Will stay the same,Will increase slightly,Will increase slightly,Will increase slightly,"I suspect the problem lies mainly with the Y generation side effects, rather than a government attempt to reduce pure research","Physical Science (eg. math, physics, chemistry, computer science)",1990,Israel,Male,"Pure research may be the most esteemed human activity, where the drive is just to understand nature, with absolutely no personal benefit. Only a small fraction of people have the strong urge to do that, but they must be well funded, as pure research is  the base for any future technology breakthroughs.   Some people do not understand that pure research has **by definition** no practical purpose. "
Complete,71393416,English,7/5/16 14:24,7/5/16 14:35,Israel,,,,2219,0:10:45,,,,,Senior academic researcher with >10 years of experience applying for research grants,30%,60%,10%,Yes,10%,80%,10%,1,1,,,,,Very positive,Some partnership,Yes,No partnership,1,,,1,,,Very positive,,6-Apr,,,6-Apr,,,50%,,,0%,,Mandatory,Mandatory,Quite important,Quite important,,100%,,,,,,80%,20%,,,,,Increased considerably,,Somewhat important,,,1,,,Will decrease slightly,Will stay the same,Will increase slightly,Will stay the same,,Engineering,2002,Israel,Female,
Complete,71394756,English,7/5/16 14:41,7/5/16 14:48,New York,,,,2252,0:07:15,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,20%,70%,10%,No,,,,,,,,,,,Some partnership,Yes,Strong partnership,1,,1,,,,Very positive,0,6-Apr,3-Jan,0,3-Jan,3-Jan,,70%,,,100%,100%,Mandatory,Very important,Somewhat important,Somewhat important,,30%,20%,50%,,,,100%,,,,,Can't comment,Can't comment,Can't comment,Not very important,,1,1,,,Can't comment,Can't comment,Can't comment,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",2006,Israel,Male,
Incomplete,71394797,English,7/5/16 14:41,7/6/16 16:30,Israel,,,,2,0:00:26,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
